VIN,CustomerID,Start_date,Vendor_name,Part_price,Part_number,Quantity
URGQRLDWJAO598363,42,2021-2-28,Blackzim,7.18,PP-EAES0107,1
URGQRLDWJAO598363,42,2021-2-28,Zathunicon,32.42,TP-PACBS0186,4
URGQRLDWJAO598363,121,2021-3-31,Nam-zim,41.38,BH-EAEM0147,4
URGQRLDWJAO598363,121,2021-3-31,Nam-zim,27.46,BH-PACBS0176,4
URGQRLDWJAO598363,121,2021-3-31,Toughzap,14.88,BM-EAELASS0085,1
URGQRLDWJAO598363,121,2021-3-31,Zathunicon,5.16,PP-BAEW0040,3
URGQRLDWJAO598363,121,2021-3-31,Toughzap,22.83,PP-EAEGAM0067,1
URGQRLDWJAO598363,121,2021-3-31,Betatech,2.97,PP-EAELASS0088,4
URGQRLDWJAO598363,121,2021-3-31,Nam-zim,27.06,PP-EAESS0119,1
URGQRLDWJAO598363,44,2021-5-6,Zathunicon,3.81,BM-EAECS0049,3
URGQRLDWJAO598363,44,2021-5-6,Betatech,26.04,BM-EAES0100,2
URGQRLDWJAO598363,44,2021-5-6,Plexzap,16.04,BM-EAES0105,3
URGQRLDWJAO598363,44,2021-5-6,Blackzim,19.41,BM-EAES0107,2
URGQRLDWJAO598363,44,2021-5-6,Betatech,31.72,NM-EAEAD0041,4
URGQRLDWJAO598363,44,2021-5-6,Toughzap,7.69,NM-EAEM0145,2
URGQRLDWJAO598363,44,2021-5-6,Toughzap,13.81,NM-EAEWH0129,4
URGQRLDWJAO598363,44,2021-5-6,Finhigh,42.12,NM-PACBS0178,2
URGQRLDWJAO598363,44,2021-5-6,Toughzap,15.38,PP-EAEESS0056,1
URGQRLDWJAO598363,44,2021-5-6,Blackzim,62.15,PP-PACBS0172,3
URGQRLDWJAO598363,92,2021-8-25,Finhigh,39.17,FG-EAELASS0085,2
URGQRLDWJAO598363,92,2021-8-25,Finhigh,51.11,FG-EAEM0146,2
URH3DGEQQ7S513356,2,2021-3-31,Zathunicon,88.39,BH-EAEGAM0069,3
URH3DGEQQ7S513356,2,2021-3-31,Finhigh,49.79,BH-EAEGAM0074,2
URH3DGEQQ7S513356,2,2021-3-31,Zathunicon,3.16,BM-BAE0021,4
URH3DGEQQ7S513356,2,2021-3-31,Toughzap,76.79,BM-ICS0160,1
URH3DGEQQ7S513356,2,2021-3-31,Finhigh,111.42,PP-EAELASS0083,3
URH3DGEQQ7S513356,141,2021-5-9,Plexzap,31.39,BH-EAEESS0055,3
URH3DGEQQ7S513356,141,2021-5-9,Blackzim,112.12,BH-EAELASS0089,3
V7RRXZF3UDD625897,114,2021-4-1,Toughzap,19.7,FH-BAE0010,2
V7RRXZF3UDD625897,31,2021-7-10,Blackzim,47.82,FG-EAEM0143,3
V7RRXZF3UDD625897,31,2021-7-10,Blackzim,37.37,FH-EAES0105,1
V7RRXZF3UDD625897,31,2021-7-10,Funholding,6.75,FH-PACBS0181,3
V7RRXZF3UDD625897,31,2021-7-10,Funholding,36.95,NM-BAED0026,1
V7RRXZF3UDD625897,31,2021-7-10,Betatech,80.43,NM-EAEESS0054,3
V7RRXZF3UDD625897,31,2021-7-10,Nam-zim,81.74,ZN-BAE0002,1
V7RRXZF3UDD625897,31,2021-7-10,Zathunicon,32.02,ZN-EAES0114,3
V7RRXZF3UDD625897,31,2021-7-10,Zathunicon,51.65,ZN-PACBS0184,4
V7RRXZF3UDD625897,75,2021-8-23,Betatech,35.12,BH-EAELASS0090,4
V7RRXZF3UDD625897,75,2021-8-23,Toughzap,21.04,BH-EAES0111,3
V7RRXZF3UDD625897,75,2021-8-23,Finhigh,0.71,NM-BAE0013,1
V7RRXZF3UDD625897,75,2021-8-23,Zathunicon,63.1,NM-IFCAP0151,2
V7RRXZF3UDD625897,138,2021-9-21,Blackzim,36.38,PP-EAEM0148,4
V7RRXZF3UDD625897,138,2021-9-21,Zathunicon,71.95,PP-EAESS0115,1
V7RRXZF3UDD625897,138,2021-9-21,Plexzap,21.93,TP-PACBS0177,4
VGE7R67HBNW773708,156,2021-6-28,Finhigh,27.78,NM-BAED0027,1
VGE7R67HBNW773708,156,2021-6-28,Blackzim,97.5,PP-ICS0160,4
VGE7R67HBNW773708,156,2021-6-28,Plexzap,58.64,TP-EAECS0052,2
VGE7R67HBNW773708,156,2021-6-28,Betatech,64.28,ZN-EAEGAM0065,2
VGE7R67HBNW773708,156,2021-6-28,Funholding,74.26,ZN-PACBS0170,3
VGE7R67HBNW773708,34,2021-7-17,Finhigh,98.4,FH-EAEM0144,4
VGE7R67HBNW773708,34,2021-7-17,Plexzap,124.86,PP-EAES0125,1
VGE7R67HBNW773708,133,2021-7-28,Betatech,67.05,BH-EAEGAM0071,3
VGE7R67HBNW773708,133,2021-7-28,Plexzap,63.52,BM-EAELASS0086,1
VGE7R67HBNW773708,133,2021-7-28,Plexzap,43.88,BM-PACBS0163,2
VGE7R67HBNW773708,133,2021-7-28,Blackzim,38.09,FG-PACBS0173,2
VGE7R67HBNW773708,133,2021-7-28,Funholding,101.02,FG-PACBS0193,4
VGE7R67HBNW773708,175,2021-9-14,Plexzap,60.85,FG-EAES0106,3
VHN8VKHSZSO282046,129,2021-5-23,Finhigh,17.03,NM-PACBS0172,1
VHN8VKHSZSO282046,129,2021-5-23,Zathunicon,43.08,ZN-EAES0126,2
VHN8VKHSZSO282046,147,2021-5-29,Zathunicon,43.68,FG-EAEIS0080,3
VHN8VKHSZSO282046,147,2021-5-29,Plexzap,54.4,FH-PACBS0196,3
VHN8VKHSZSO282046,178,2021-7-13,Betatech,61.26,BH-EAECS0050,3
VHN8VKHSZSO282046,178,2021-7-13,Nam-zim,20.46,BH-PACBS0194,2
VHN8VKHSZSO282046,178,2021-7-13,Blackzim,65.72,FG-PACBS0163,4
VHN8VKHSZSO282046,178,2021-7-13,Funholding,49.27,TP-EAEM0146,2
VHN8VKHSZSO282046,178,2021-7-13,Toughzap,56.14,TP-PACBS0184,1
VHN8VKHSZSO282046,87,2021-9-7,Blackzim,79.06,BH-BAED0025,4
VHN8VKHSZSO282046,87,2021-9-7,Finhigh,51.91,BH-EAEESS0056,1
VHN8VKHSZSO282046,87,2021-9-7,Betatech,1.7,BH-EAES0114,2
VLRKLTIXYIZ273737,6,2021-6-8,Finhigh,19.1,BH-IFCAP0151,2
VLRKLTIXYIZ273737,6,2021-6-8,Finhigh,22.18,ZN-EAESS0117,1
VLRKLTIXYIZ273737,61,2021-6-28,Nam-zim,14.26,NM-BAE0019,4
VLRKLTIXYIZ273737,61,2021-6-28,Plexzap,48.98,NM-EAEM0133,2
VLRKLTIXYIZ273737,61,2021-6-28,Betatech,43.03,PP-EAELASS0085,1
VLRKLTIXYIZ273737,46,2021-7-12,Finhigh,6.45,PP-EAEIS0081,2
VLRKLTIXYIZ273737,46,2021-7-12,Toughzap,48.53,PP-PACBS0163,4
VLRKLTIXYIZ273737,46,2021-7-12,Funholding,36.04,TP-PACBS0183,1
VLRKLTIXYIZ273737,185,2021-7-27,Betatech,13.93,FH-BAE0011,1
VLRKLTIXYIZ273737,185,2021-7-27,Betatech,32.2,FH-EAEM0145,3
VLRKLTIXYIZ273737,185,2021-7-27,Nam-zim,40.01,TP-BAE0007,2
VLRKLTIXYIZ273737,185,2021-7-27,Blackzim,48.44,TP-EAES0124,1
VLRKLTIXYIZ273737,55,2021-8-3,Betatech,30.08,BM-EAEM0135,4
VLRKLTIXYIZ273737,55,2021-8-3,Finhigh,19.38,NM-ICS0153,4
VLRKLTIXYIZ273737,55,2021-8-3,Finhigh,17.04,NM-PACBS0187,4
VLRKLTIXYIZ273737,14,2021-8-29,Funholding,53.51,FG-EAEM0132,4
VLRKLTIXYIZ273737,14,2021-8-29,Plexzap,24.66,NM-EAEWH0129,4
VLRKLTIXYIZ273737,14,2021-8-29,Nam-zim,46.64,PP-BAE0009,3
VLRKLTIXYIZ273737,14,2021-8-29,Plexzap,47.78,PP-EAEGAM0063,4
VLRKLTIXYIZ273737,14,2021-8-29,Toughzap,36.35,TP-EAES0123,1
VLRKLTIXYIZ273737,165,2021-9-8,Blackzim,39.49,BM-IFCAP0151,3
VLRKLTIXYIZ273737,165,2021-9-8,Nam-zim,25.61,BM-PACBS0180,2
VLRKLTIXYIZ273737,165,2021-9-8,Blackzim,35.65,TP-PACBS0163,4
VLRKLTIXYIZ273737,175,2021-9-13,Plexzap,37.26,BM-EAES0093,4
VLRKLTIXYIZ273737,175,2021-9-13,Zathunicon,39.88,BM-EAES0101,4
VLRKLTIXYIZ273737,175,2021-9-13,Toughzap,15.17,TP-PACBS0196,1
VLRKLTIXYIZ273737,126,2021-9-22,Blackzim,52.94,BM-EAEGAM0070,3
VLRKLTIXYIZ273737,126,2021-9-22,Finhigh,11.94,BM-PACBS0182,3
VOO8ABE46Z0963128,41,2021-6-23,Toughzap,53.84,PP-EAEAD0047,2
VOO8ABE46Z0963128,41,2021-6-23,Betatech,15.43,PP-PACBS0172,3
VOO8ABE46Z0963128,41,2021-6-23,Blackzim,65.57,ZN-EAELASS0083,1
VOO8ABE46Z0963128,48,2021-7-8,Zathunicon,55.39,FG-EAEESS0055,2
VOO8ABE46Z0963128,48,2021-7-8,Toughzap,24.15,FG-PACBS0168,2
VOO8ABE46Z0963128,48,2021-7-8,Zathunicon,44.97,FH-BAED0031,3
VOO8ABE46Z0963128,48,2021-7-8,Zathunicon,20.34,FH-BAEW0036,4
VOO8ABE46Z0963128,146,2021-7-16,Plexzap,28.4,BM-PACBS0195,4
VOO8ABE46Z0963128,146,2021-7-16,Funholding,39.92,FH-EAES0104,3
VOO8ABE46Z0963128,108,2021-7-27,Toughzap,35.2,FG-EAELASS0085,1
VOO8ABE46Z0963128,108,2021-7-27,Betatech,5.05,NM-EAEGAM0066,2
VOO8ABE46Z0963128,108,2021-7-27,Finhigh,11.55,TP-EAES0103,4
VOO8ABE46Z0963128,108,2021-7-27,Finhigh,26.59,TP-EAES0114,3
VOO8ABE46Z0963128,197,2021-8-25,Nam-zim,42.72,FG-EAECS0049,2
VOO8ABE46Z0963128,197,2021-8-25,Finhigh,9.62,FG-EAEGAM0070,2
VOO8ABE46Z0963128,197,2021-8-25,Nam-zim,50.21,PP-EAELASS0091,2
VOO8ABE46Z0963128,98,2021-9-13,Plexzap,22.09,BM-EAEAD0041,4
VOO8ABE46Z0963128,98,2021-9-13,Blackzim,58.02,BM-EAEAD0044,3
VOO8ABE46Z0963128,98,2021-9-13,Blackzim,67.7,NM-EAES0102,3
VOO8ABE46Z0963128,98,2021-9-13,Nam-zim,30.07,NM-PACBS0188,1
VOQ56SWYWJB706872,193,2021-3-24,Betatech,31.64,FG-EAEAD0047,2
VOQ56SWYWJB706872,193,2021-3-24,Betatech,21.29,FG-PACBS0177,1
VOQ56SWYWJB706872,193,2021-3-24,Betatech,30.4,ZN-PACBS0164,4
VOQ56SWYWJB706872,64,2021-4-4,Zathunicon,28.14,BM-BAEW0038,1
VOQ56SWYWJB706872,64,2021-4-4,Plexzap,18.76,TP-BAE0014,2
VOQ56SWYWJB706872,64,2021-4-4,Plexzap,29.15,TP-EAEGAM0066,4
VOQ56SWYWJB706872,64,2021-4-4,Zathunicon,20.11,TP-EAES0124,2
VOQ56SWYWJB706872,64,2021-4-4,Betatech,25.44,ZN-ICS0158,3
VOQ56SWYWJB706872,64,2021-4-4,Blackzim,30.27,ZN-IFCAP0152,4
VOQ56SWYWJB706872,137,2021-5-10,Betatech,7.69,BH-BAE0006,2
VOQ56SWYWJB706872,137,2021-5-10,Finhigh,29.94,BH-EAES0106,2
VOQ56SWYWJB706872,129,2021-5-27,Plexzap,3.93,FH-EAEIS0082,1
VOQ56SWYWJB706872,129,2021-5-27,Toughzap,3.91,ZN-EAELASS0092,1
VOQ56SWYWJB706872,129,2021-5-27,Toughzap,7.75,ZN-EAEM0139,2
VOQ56SWYWJB706872,78,2021-7-8,Plexzap,10.42,BH-EAEGAM0071,2
VOQ56SWYWJB706872,78,2021-7-8,Betatech,1.92,BH-EAEGAM0074,2
VOQ56SWYWJB706872,78,2021-7-8,Zathunicon,29.54,BH-IFCAP0152,1
VOQ56SWYWJB706872,78,2021-7-8,Zathunicon,9,BH-PACBS0163,2
VOQ56SWYWJB706872,78,2021-7-8,Betatech,28.11,FG-BAED0024,2
VOQ56SWYWJB706872,78,2021-7-8,Finhigh,16.25,PP-EAEESS0058,1
VOQ56SWYWJB706872,32,2021-7-23,Toughzap,14.54,FH-EAECS0051,4
VOQ56SWYWJB706872,32,2021-7-23,Plexzap,7.72,FH-EAEESS0054,1
VOQ56SWYWJB706872,32,2021-7-23,Finhigh,12.42,TP-BAE0012,3
VOQ56SWYWJB706872,32,2021-7-23,Plexzap,17.49,TP-EAEM0135,3
VOQ56SWYWJB706872,32,2021-7-23,Plexzap,9.63,TP-PACBS0182,3
VOQ56SWYWJB706872,32,2021-7-23,Finhigh,28.26,ZN-BAE0011,2
VOQ56SWYWJB706872,32,2021-7-23,Plexzap,7.1,ZN-EAEIS0080,1
VU1M5IDDL6S091256,107,2020-8-17,Betatech,32.51,BH-EAES0127,1
VU1M5IDDL6S091256,107,2020-8-17,Funholding,19.18,PP-EAES0096,1
VU1M5IDDL6S091256,107,2020-8-17,Nam-zim,42.63,PP-EAES0102,1
VU1M5IDDL6S091256,161,2020-9-18,Finhigh,57.1,BH-EAEAD0044,3
VU1M5IDDL6S091256,161,2020-9-18,Funholding,9.25,BH-EAEWH0128,1
VU1M5IDDL6S091256,161,2020-9-18,Plexzap,2.45,TP-EAEAD0047,4
VU1M5IDDL6S091256,161,2020-9-18,Nam-zim,46.64,TP-EAEGAM0066,2
VU1M5IDDL6S091256,161,2020-9-18,Betatech,73.83,TP-PACBS0177,1
VU1M5IDDL6S091256,161,2020-9-18,Finhigh,51.23,ZN-BAE0022,4
VU1M5IDDL6S091256,161,2020-9-18,Betatech,49.4,ZN-EAEGAM0065,2
VU1M5IDDL6S091256,161,2020-9-18,Nam-zim,15.99,ZN-EAES0121,3
VU1M5IDDL6S091256,43,2021-2-4,Nam-zim,0.74,FH-ICS0156,1
VU1M5IDDL6S091256,94,2021-4-4,Betatech,33.41,FH-BAE0020,2
VU1M5IDDL6S091256,94,2021-4-4,Betatech,57.34,NM-BAE0009,2
VU1M5IDDL6S091256,94,2021-4-4,Nam-zim,24.37,NM-EAEM0148,2
VX1PVFHZBMX335341,118,2020-12-9,Toughzap,32.61,BM-BAE0009,4
VX1PVFHZBMX335341,118,2020-12-9,Betatech,15.53,BM-BAE0021,2
VX1PVFHZBMX335341,118,2020-12-9,Zathunicon,25.75,BM-EAES0106,2
VX1PVFHZBMX335341,118,2020-12-9,Plexzap,19.41,BM-PACBS0198,4
VX1PVFHZBMX335341,124,2021-2-22,Blackzim,21.27,PP-EAELASS0089,2
VX1PVFHZBMX335341,122,2021-9-10,Zathunicon,14.57,FG-EAEM0138,2
VX1PVFHZBMX335341,122,2021-9-10,Finhigh,0.63,FG-EAESS0116,4
W1RYVGXFD68971984,35,2021-3-26,Zathunicon,100.17,BM-BAEW0040,1
W1RYVGXFD68971984,35,2021-3-26,Blackzim,115.27,BM-PACBS0186,2
W1RYVGXFD68971984,35,2021-3-26,Plexzap,110.86,NM-EAECS0049,4
W1RYVGXFD68971984,35,2021-3-26,Zathunicon,108.04,NM-EAEGAM0062,3
W1RYVGXFD68971984,78,2021-4-5,Zathunicon,111.62,BH-BAE0017,4
W1RYVGXFD68971984,78,2021-4-5,Toughzap,115.64,BH-ICS0160,2
W1RYVGXFD68971984,160,2021-6-3,Funholding,62.32,BH-BAEW0038,3
W1RYVGXFD68971984,160,2021-6-3,Blackzim,87.25,BH-ICS0156,3
W1RYVGXFD68971984,160,2021-6-3,Finhigh,54.36,BM-EAEESS0054,3
W1RYVGXFD68971984,160,2021-6-3,Betatech,69.62,FG-EAELASS0083,3
W1RYVGXFD68971984,160,2021-6-3,Nam-zim,23.57,ZN-EAELASS0089,3
W1RYVGXFD68971984,160,2021-6-3,Funholding,9.98,ZN-ICS0155,1
WAKUE2I52W0243711,166,2021-6-12,Blackzim,21.62,BH-EAES0101,3
WAKUE2I52W0243711,166,2021-6-12,Zathunicon,28.92,FG-EAEWH0131,2
WAKUE2I52W0243711,166,2021-6-12,Zathunicon,96.11,FG-PACBS0197,1
WAKUE2I52W0243711,166,2021-6-12,Betatech,117.42,FH-EAELASS0092,3
WAKUE2I52W0243711,146,2021-7-19,Plexzap,71.07,BM-BAEW0038,3
WAKUE2I52W0243711,146,2021-7-19,Plexzap,43.19,ZN-EAEIS0075,2
WAKUE2I52W0243711,146,2021-7-19,Nam-zim,18.36,ZN-EAES0095,2
WAKUE2I52W0243711,93,2021-8-15,Funholding,69.4,TP-EAES0111,4
WAKUE2I52W0243711,93,2021-8-15,Funholding,101.4,TP-PACBS0194,2
WAKUE2I52W0243711,93,2021-8-15,Blackzim,98.82,TP-PACBS0197,1
WO62TPHPUNV545044,157,2021-1-26,Plexzap,112.22,ZN-EAELASS0086,1
WO62TPHPUNV545044,127,2021-2-26,Betatech,136.48,NM-ICS0153,4
WO62TPHPUNV545044,103,2021-5-3,Funholding,36.02,FH-EAEM0133,2
WO62TPHPUNV545044,103,2021-5-3,Toughzap,61.27,FH-EAESS0118,1
WO62TPHPUNV545044,103,2021-5-3,Nam-zim,133.97,FH-PACBS0181,1
WO62TPHPUNV545044,103,2021-5-3,Finhigh,130.64,FH-PACBS0196,3
WO62TPHPUNV545044,173,2021-5-7,Blackzim,78.66,NM-BAE0020,2
WO62TPHPUNV545044,173,2021-5-7,Nam-zim,63.98,NM-EAEESS0057,1
WO62TPHPUNV545044,173,2021-5-7,Zathunicon,71.65,NM-EAESS0118,4
WO62TPHPUNV545044,16,2021-6-27,Toughzap,81.81,BH-PACBS0184,4
WO62TPHPUNV545044,16,2021-6-27,Nam-zim,32.43,FG-EAEGAM0071,4
WO62TPHPUNV545044,16,2021-6-27,Plexzap,122.49,FG-PACBS0183,4
WO62TPHPUNV545044,16,2021-6-27,Nam-zim,11.97,PP-BAE0021,2
WO62TPHPUNV545044,16,2021-6-27,Plexzap,92.12,PP-EAEGAM0062,2
WO62TPHPUNV545044,16,2021-6-27,Plexzap,26.93,PP-EAES0100,1
WO62TPHPUNV545044,16,2021-6-27,Funholding,102.74,PP-ICS0162,4
WO62TPHPUNV545044,16,2021-6-27,Funholding,126.66,PP-PACBS0168,1
WO62TPHPUNV545044,16,2021-6-27,Betatech,112.1,PP-PACBS0195,1
WO62TPHPUNV545044,16,2021-6-27,Toughzap,45.62,TP-BAE0016,4
WO62TPHPUNV545044,16,2021-6-27,Zathunicon,45.44,TP-ICS0154,3
WO62TPHPUNV545044,6,2021-8-12,Toughzap,77.92,FH-EAES0109,3
WO62TPHPUNV545044,6,2021-8-12,Betatech,66.45,FH-PACBS0188,4
WO62TPHPUNV545044,6,2021-8-12,Blackzim,74.18,TP-EAEIS0081,4
WO62TPHPUNV545044,6,2021-8-12,Plexzap,20.97,TP-PACBS0193,2
WO62TPHPUNV545044,115,2021-8-22,Blackzim,64.28,ZN-BAE0008,2
WO62TPHPUNV545044,115,2021-8-22,Finhigh,133.61,ZN-EAEM0138,2
WRJTUEFBEKL053792,161,2020-12-16,Betatech,615.3,PP-BAED0032,1
WRJTUEFBEKL053792,161,2020-12-16,Nam-zim,59.23,PP-EAELASS0085,4
WRJTUEFBEKL053792,74,2021-2-13,Zathunicon,212.16,BM-EAEGAM0071,2
WRJTUEFBEKL053792,74,2021-2-13,Nam-zim,366.1,FH-EAELASS0083,4
WRJTUEFBEKL053792,74,2021-2-13,Betatech,185.17,FH-EAEM0134,1
WRJTUEFBEKL053792,97,2021-6-4,Funholding,271.91,PP-EAEESS0055,4
WRJTUEFBEKL053792,97,2021-6-4,Finhigh,351.88,TP-EAEIS0079,2
WRJTUEFBEKL053792,97,2021-6-4,Funholding,212.82,TP-IFCAP0151,2
WXXT4CJXT8X866335,107,2021-4-29,Funholding,87.57,PP-EAEM0138,2
WXXT4CJXT8X866335,146,2021-5-15,Nam-zim,48.73,FG-ICS0157,3
WXXT4CJXT8X866335,146,2021-5-15,Blackzim,110.38,FH-BAED0026,2
WXXT4CJXT8X866335,146,2021-5-15,Finhigh,2.88,ZN-EAEGAM0065,1
WXXT4CJXT8X866335,146,2021-5-15,Nam-zim,107.02,ZN-PACBS0182,3
WXXT4CJXT8X866335,122,2021-7-4,Nam-zim,86.5,BH-BAED0032,3
WXXT4CJXT8X866335,122,2021-7-4,Betatech,175.16,BH-ICS0155,1
WXXT4CJXT8X866335,122,2021-7-4,Finhigh,2.84,BM-EAEM0147,2
WXXT4CJXT8X866335,122,2021-7-4,Blackzim,97.91,FG-EAEAD0042,3
WXXT4CJXT8X866335,122,2021-7-4,Finhigh,27.48,FG-EAEIS0081,3
WXXT4CJXT8X866335,122,2021-7-4,Zathunicon,63.6,NM-EAES0103,3
WXXT4CJXT8X866335,122,2021-7-4,Finhigh,148.54,PP-BAED0025,3
WXXT4CJXT8X866335,122,2021-7-4,Nam-zim,39.42,PP-EAEGAM0065,2
WXXT4CJXT8X866335,68,2021-8-5,Toughzap,60.59,BH-EAEWH0130,2
WXXT4CJXT8X866335,68,2021-8-5,Toughzap,92.65,BH-ICS0162,1
WXXT4CJXT8X866335,59,2021-8-18,Zathunicon,44.64,FH-EAEM0140,2
WXXT4CJXT8X866335,59,2021-8-18,Betatech,68.33,NM-BAE0004,4
WXXT4CJXT8X866335,145,2021-8-27,Betatech,8.15,FG-BAE0012,4
WXXT4CJXT8X866335,43,2021-9-4,Betatech,167.56,BH-EAEM0143,4
WXXT4CJXT8X866335,43,2021-9-4,Funholding,86.76,FG-EAES0113,2
WXXT4CJXT8X866335,43,2021-9-4,Blackzim,18.4,FG-PACBS0177,4
WZLYDQJPVXX172107,165,2021-7-7,Zathunicon,82.65,FH-EAECS0049,1
WZLYDQJPVXX172107,165,2021-7-7,Zathunicon,91.43,FH-EAEGAM0068,2
WZLYDQJPVXX172107,165,2021-7-7,Betatech,112.36,TP-EAELASS0088,4
WZLYDQJPVXX172107,165,2021-7-7,Betatech,69.26,ZN-ICS0154,1
WZLYDQJPVXX172107,92,2021-7-10,Finhigh,0.9,FG-BAE0017,4
WZLYDQJPVXX172107,92,2021-7-10,Finhigh,86.81,FG-EAES0106,3
WZLYDQJPVXX172107,92,2021-7-10,Betatech,65.02,FG-ICS0160,3
WZLYDQJPVXX172107,92,2021-7-10,Finhigh,63.5,FH-BAE0020,3
WZLYDQJPVXX172107,92,2021-7-10,Finhigh,35.34,FH-PACBS0163,2
WZLYDQJPVXX172107,108,2021-8-5,Zathunicon,42.15,TP-PACBS0190,2
WZLYDQJPVXX172107,108,2021-8-5,Toughzap,95.94,TP-PACBS0193,2
WZLYDQJPVXX172107,135,2021-8-15,Toughzap,70.8,TP-EAEESS0058,2
WZLYDQJPVXX172107,177,2021-8-27,Blackzim,83.78,ZN-EAES0098,2
WZLYDQJPVXX172107,18,2021-9-4,Toughzap,75.62,FG-EAEESS0054,2
WZLYDQJPVXX172107,18,2021-9-4,Nam-zim,101.01,NM-EAEM0142,4
WZLYDQJPVXX172107,175,2021-9-11,Zathunicon,97.58,PP-EAEIS0080,2
WZLYDQJPVXX172107,175,2021-9-11,Plexzap,102.77,PP-PACBS0190,2
X7WRF6GJKRO032058,73,2020-9-10,Finhigh,46.14,PP-EAEWH0131,4
X7WRF6GJKRO032058,73,2020-9-10,Toughzap,47.94,TP-BAE0003,2
XG6TUSMRKJ7859790,28,2021-3-19,Blackzim,42.33,BH-BAED0032,3
XG6TUSMRKJ7859790,28,2021-3-19,Nam-zim,24.89,BH-EAES0096,1
XG6TUSMRKJ7859790,28,2021-3-19,Nam-zim,16.4,BH-PACBS0175,1
XG6TUSMRKJ7859790,28,2021-3-19,Zathunicon,34.33,PP-PACBS0171,3
XG6TUSMRKJ7859790,28,2021-3-19,Funholding,57.05,PP-PACBS0176,1
XG6TUSMRKJ7859790,39,2021-6-17,Toughzap,35.28,FH-10141,3
XG6TUSMRKJ7859790,39,2021-6-17,Finhigh,43.5,FH-EAELASS0092,1
XG6TUSMRKJ7859790,39,2021-6-17,Betatech,19.01,FH-PACBS0184,4
XG6TUSMRKJ7859790,39,2021-6-17,Toughzap,5.71,FH-PACBS0193,2
XG6TUSMRKJ7859790,54,2021-7-26,Funholding,33.11,FG-BAE0011,1
XG6TUSMRKJ7859790,31,2021-8-25,Zathunicon,47.02,BH-EAEGAM0068,1
XG6TUSMRKJ7859790,31,2021-8-25,Finhigh,41.11,BM-EAEGAM0070,4
XKOR6FN4NB0771721,4,2020-11-19,Finhigh,192.76,FG-EAES0109,4
XKOR6FN4NB0771721,4,2020-11-19,Nam-zim,101.27,FH-EAES0094,3
XKOR6FN4NB0771721,4,2020-11-19,Blackzim,112.74,FH-PACBS0193,2
XKOR6FN4NB0771721,4,2020-11-19,Toughzap,193.43,NM-EAEAD0045,4
XKOR6FN4NB0771721,4,2020-11-19,Funholding,91.53,NM-EAES0098,1
XKOR6FN4NB0771721,4,2020-11-19,Blackzim,78.26,NM-ICS0162,1
XKOR6FN4NB0771721,4,2020-11-19,Funholding,128.66,PP-EAEM0149,1
XKOR6FN4NB0771721,4,2020-11-19,Funholding,186.42,PP-EAEM0150,1
XKOR6FN4NB0771721,75,2021-7-8,Funholding,44.39,BM-EAELASS0088,4
XKOR6FN4NB0771721,75,2021-7-8,Nam-zim,166.19,BM-PACBS0179,3
XKOR6FN4NB0771721,75,2021-7-8,Finhigh,187.2,NM-BAE0008,3
XKOR6FN4NB0771721,75,2021-7-8,Finhigh,135.51,NM-EAES0096,4
XKOR6FN4NB0771721,153,2021-9-10,Nam-zim,207.64,PP-PACBS0178,1
XKOR6FN4NB0771721,153,2021-9-10,Finhigh,107.71,ZN-EAEGAM0068,2
XLE7HGMPN41742434,97,2021-3-1,Zathunicon,35.73,BH-ICS0158,2
XLE7HGMPN41742434,97,2021-3-1,Funholding,3.39,BM-EAEIS0082,4
XLE7HGMPN41742434,97,2021-3-1,Plexzap,14.25,BM-EAEM0143,3
XLE7HGMPN41742434,97,2021-3-1,Nam-zim,42.55,BM-EAES0122,1
XLE7HGMPN41742434,97,2021-3-1,Zathunicon,17.35,TP-EAEIS0082,2
XLE7HGMPN41742434,97,2021-3-1,Funholding,8.15,TP-EAES0093,1
XLE7HGMPN41742434,32,2021-3-25,Funholding,70.74,FH-BAE0009,1
XLE7HGMPN41742434,32,2021-3-25,Toughzap,68.51,FH-EAELASS0092,2
XLE7HGMPN41742434,32,2021-3-25,Funholding,71.88,FH-EAEM0146,4
XLE7HGMPN41742434,32,2021-3-25,Blackzim,38.42,FH-EAEWH0129,1
XLE7HGMPN41742434,32,2021-3-25,Toughzap,29.19,FH-PACBS0179,3
XLE7HGMPN41742434,32,2021-3-25,Zathunicon,26.63,FH-PACBS0196,2
XLE7HGMPN41742434,32,2021-3-25,Zathunicon,58.08,PP-BAEW0034,3
XLE7HGMPN41742434,32,2021-3-25,Finhigh,40.48,PP-ICS0159,2
XLE7HGMPN41742434,32,2021-3-25,Finhigh,20,PP-PACBS0170,2
XLE7HGMPN41742434,102,2021-4-9,Blackzim,45.09,FG-BAEW0036,4
XLE7HGMPN41742434,102,2021-4-9,Plexzap,70.6,FG-EAEGAM0064,3
XLE7HGMPN41742434,102,2021-4-9,Blackzim,16.76,FH-BAE0012,2
XLE7HGMPN41742434,135,2021-4-20,Plexzap,2.02,BH-EAEIS0079,1
XLE7HGMPN41742434,135,2021-4-20,Finhigh,61.68,BH-EAES0094,2
XLE7HGMPN41742434,135,2021-4-20,Plexzap,70.25,BH-EAES0126,1
XLE7HGMPN41742434,135,2021-4-20,Nam-zim,74.67,FG-EAEGAM0066,3
