VIN,CustomerID,Start_date,Labor_fee,Description,Complete_date,Odometer,Username
RAGZ5GF7O8T913064,167,2021-7-18,19.65,replace catalytic converter; correct abs; ,2021-7-20,284605,user30
RAGZ5GF7O8T913064,30,2021-7-23,117.88,reduce blind spot; set up gyro sensor; ,2021-7-28,309384,user29
RAGZ5GF7O8T913064,165,2021-8-6,216.12,replace ace filter; set up satellite radio; ,2021-9-4,370006,user12
RAGZ5GF7O8T913064,47,2021-9-6,78.59,replace radiator core & ac condenser; fix deceleration system; ,2021-9-14,376978,user15
RCWIFAWFT3E015306,164,2020-11-9,979.76,install optional equipment; install curtain airbags; ,2021-8-2,708396,user17
RF2BB0LOILQ809554,116,2021-5-28,309.15,configure audio remote control; replace stabilizer bar; ,2021-6-12,134371,user29
RF2BB0LOILQ809554,186,2021-6-19,252.94,repair direct injection system; adjust turn signals; ,2021-6-27,154714,user33
RF2BB0LOILQ809554,37,2021-7-3,84.31,configure universal remote control; repair seatbelt force limiters; ,2021-7-5,192499,user30
RF2BB0LOILQ809554,47,2021-7-29,28.1,adjust block heater; adjust running boards; ,2021-7-29,352450,user15
RF2BB0LOILQ809554,93,2021-7-30,140.52,change speaker configuration; install curtain airbags; ,2021-9-3,360795,user13
RF2BB0LOILQ809554,21,2021-9-7,28.1,add knee airbags; ,2021-9-10,384717,user12
RHVJT3TXHWL819894,11,2020-12-30,238.98,repair seatbelt force limiters; repair cooled seats; ,2021-1-14,204255,user13
RHVJT3TXHWL819894,63,2021-6-7,443.82,fix a-pillar; ,2021-7-9,1262885,user12
RHVJT3TXHWL819894,167,2021-7-18,238.98,install parking sensors; add knee airbags; ,2021-7-31,1321870,user17
RHVJT3TXHWL819894,160,2021-8-11,17.07,fix solar sunroof; prevent fuel pump shutoff; ,2021-8-14,1410545,user33
RHVJT3TXHWL819894,145,2021-8-30,51.21,change suspension fluid; replace timing belt tensioner; ,2021-9-3,1462925,user13
RHVJT3TXHWL819894,50,2021-9-5,102.42,install dusk-sensing headlights; ,2021-9-11,1479925,roland
RLXG5XQRAQ3165459,101,2020-5-5,176.38,adjust hybrid performance; ,2020-5-20,154864,roland
RLXG5XQRAQ3165459,166,2020-6-29,82.31,replace crankcase ventilation filter; change air conditioner refrigerant; ,2020-7-5,198612,user17
RLXG5XQRAQ3165459,62,2020-7-24,388.05,adjust regenerative braking; adjust regenerative braking; ,2020-12-23,304338,user13
RLXG5XQRAQ3165459,142,2021-1-21,811.37,replace liftgate window; install parking sensors; ,2021-4-7,557476,user33
RLXG5XQRAQ3165459,106,2021-4-21,11.76,change pcv filter/pcv valve; install roof spoiler; ,2021-4-22,634915,user33
RLXG5XQRAQ3165459,167,2021-7-9,152.87,improve engine performance; change timing belt; ,2021-8-6,961112,user29
RMX0AE4LYYW896673,77,2020-8-22,1890.53,adjust block heater; replace tail lights; ,2020-10-22,393462,user13
RMX0AE4LYYW896673,39,2020-11-24,2436.68,check drive axle boots; install separate rear audio; ,2021-3-9,521452,user12
RMX0AE4LYYW896673,55,2021-3-15,42.01,fix power activated release; replace brake pedal spring; ,2021-3-16,563923,user30
RMX0AE4LYYW896673,41,2021-4-4,168.05,change steering rack; set up auto-delay headlights; ,2021-4-8,635351,user30
RMX0AE4LYYW896673,29,2021-5-19,168.05,replace liftgate window; replace brake pedal spring; ,2021-5-28,894562,user30
RMX0AE4LYYW896673,46,2021-5-29,1176.33,reduce blind spot; fix external temperature display; ,2021-7-1,903023,user17
RMX0AE4LYYW896673,143,2021-7-2,1638.46,change air conditioner refrigerant; install separate rear audio; ,2021-8-20,905927,user17
RU32GUAPYSR767349,199,2020-11-13,1709.1,adjust turn signals; replace ace filter; ,2020-12-21,4381,user12
RU32GUAPYSR767349,8,2021-3-3,537.15,reduce carbon footprint; reduce blind spot; ,2021-3-19,635021,user12
RU32GUAPYSR767349,71,2021-4-12,390.65,fix solar sunroof; adjust seat belts tension; ,2021-6-2,899996,user15
RU32GUAPYSR767349,44,2021-6-3,439.48,replace fuel filter; configure audio remote control; ,2021-6-12,911795,user30
RU32GUAPYSR767349,167,2021-7-19,146.49,adjust retractable mirrors; fix nvh dampening system; ,2021-7-31,1150267,user13
RU32GUAPYSR767349,66,2021-8-9,976.63,change timing belt; adjust climate control; ,2021-9-16,1164700,user30
S0IF4QEGMQI832765,12,2021-2-24,20.54,change wheel cylinders; adjust retractable mirrors; ,2021-3-2,130343,user17
S0IF4QEGMQI832765,119,2021-3-12,82.16,repair seatbelt force limiters; repair shiftable automatic transmission; ,2021-3-27,215492,user13
S0IF4QEGMQI832765,29,2021-5-5,30.81,change timing belt; adjust retractable mirrors; ,2021-6-19,619623,user13
S0IF4QEGMQI832765,145,2021-7-20,267.01,change wheel cylinders; replace tail lights; ,2021-8-21,633459,user17
S0IF4QEGMQI832765,136,2021-9-12,20.54,adjust reverse tilt mirrors; adjust turn signals; ,2021-9-15,704848,user29
S0IF4QEGMQI832765,27,2021-9-22,20.54,replace ace filter; install on-board diagnosis system; ,2021-9-26,710067,user29
S2N3CMXWZPV810214,107,2021-8-1,20.51,change suspension fluid; change speaker configuration; ,2021-8-3,543830,user30
S2N3CMXWZPV810214,56,2021-8-5,61.53,prevent fuel pump shutoff; replace liftgate window; ,2021-8-11,547494,roland
S2N3CMXWZPV810214,67,2021-9-10,41.02,replace catalytic converter; reconfigure service reminder light; ,2021-9-12,796209,user29
S2N3CMXWZPV810214,108,2021-9-13,20.51,adjust adaptive cruise control; configure universal remote control; ,2021-9-15,800167,user30
S2N3CMXWZPV810214,159,2021-9-16,20.51,fix air filter restriction indicator; ,2021-9-23,810014,user12
S4TI4IX70JJ322540,83,2021-7-23,202.52,adjust hybrid performance; adjust reverse tilt mirrors; ,2021-8-1,234321,user12
S4TI4IX70JJ322540,68,2021-8-6,50.63,replace diverter valve; ,2021-8-13,277821,user15
S4TI4IX70JJ322540,27,2021-8-18,126.58,check drive axle boots; install parking sensors; ,2021-8-23,324616,user13
S4TI4IX70JJ322540,135,2021-8-24,25.32,change speaker configuration; adjust turn signals; ,2021-8-26,328071,user33
S4TI4IX70JJ322540,157,2021-8-29,202.52,replace radiator core & ac condenser; repair seatbelt force limiters; ,2021-9-16,357954,user15
S4TI4IX70JJ322540,186,2021-9-21,50.63,install dusk-sensing headlights; adjust hybrid performance; ,2021-9-25,407854,roland
S5263SMBZPG600452,89,2021-3-20,803.22,install optional equipment; fix external temperature display; ,2021-4-21,106736,user17
S5263SMBZPG600452,96,2021-4-29,278.04,adjust regenerative braking; attach exterior camera; ,2021-5-14,153193,roland
S5263SMBZPG600452,118,2021-5-22,92.68,adjust running boards; adjust traction control system; ,2021-5-24,195078,user29
S5263SMBZPG600452,177,2021-6-3,370.72,replace water pump; ,2021-6-18,241381,user13
S5263SMBZPG600452,161,2021-7-5,61.79,change suspension fluid; ,2021-7-7,374902,user13
S5263SMBZPG600452,131,2021-7-11,185.36,replace brake pedal spring; ,2021-7-21,407422,user33
S5263SMBZPG600452,52,2021-7-22,370.72,repair cooled seats; adjust reverse tilt mirrors; ,2021-9-15,411277,user17
S5MQN63PZL6857813,136,2021-3-30,1075.19,change wheel cylinders; ,2021-4-12,85144,user33
S5MQN63PZL6857813,40,2021-4-13,896,install separate rear audio; change suspension fluid; ,2021-6-30,85451,user29
S5MQN63PZL6857813,185,2021-7-27,2150.39,repair seatbelt force limiters; check drive axle boots; ,2021-9-7,321534,user29
SC4XXMXCD3O314777,47,2020-12-1,153.27,change timing belt; install vanity mirrors; ,2020-12-17,79933,user15
SC4XXMXCD3O314777,68,2021-2-13,980.94,fix power activated release; replace tail lights; ,2021-5-31,344878,user15
SHN7X1KFP65647255,130,2021-2-27,362.04,fix solar sunroof; configure audio remote control; ,2021-3-19,619376,user12
SHN7X1KFP65647255,44,2021-6-7,362.04,install vanity mirrors; repair shiftable automatic transmission; ,2021-9-25,1426224,user29
SLW1XG4GWUM246789,67,2021-4-7,55.48,change brake linings; replace ace filter; ,2021-4-8,162041,user33
SLW1XG4GWUM246789,2,2021-6-10,194.18,replace catalytic converter; fix steering damper; ,2021-6-24,809811,roland
SLW1XG4GWUM246789,7,2021-7-17,360.62,change air conditioner refrigerant; replace fuel filter; ,2021-7-30,845614,user33
SLW1XG4GWUM246789,104,2021-8-12,194.18,repair shiftable automatic transmission; fix nvh dampening system; ,2021-9-13,954395,user13
SSK6RJETTAY507275,60,2020-5-11,276.38,attach spoiler; set up gyro sensor; ,2020-8-28,17583,user33
SSS7P1GXYA6831681,135,2021-6-21,556.17,adjust climate control; ,2021-7-4,247933,user13
SSS7P1GXYA6831681,127,2021-8-5,39.73,fix steering damper; adjust low fuel warning indicator; ,2021-8-6,464605,user29
SSS7P1GXYA6831681,46,2021-8-14,158.91,fix solar sunroof; replace serpentine belt; ,2021-8-17,471539,roland
SSS7P1GXYA6831681,188,2021-8-23,79.45,install dusk-sensing headlights; fix deceleration system; ,2021-9-7,494573,user33
SSS7P1GXYA6831681,167,2021-9-17,317.81,install optional equipment; improve cylinder configuration; ,2021-9-25,590948,user15
SYK3OZKA6FN066098,161,2021-3-21,955.19,replace ace filter; ,2021-4-17,37392,user12
SYK3OZKA6FN066098,108,2021-5-2,1910.37,improve cylinder configuration; adjust seat belts tension; ,2021-5-25,172937,roland
SYK3OZKA6FN066098,131,2021-7-7,191.04,fix power activated release; make polarization coating; ,2021-8-19,224715,roland
SYK3OZKA6FN066098,145,2021-8-22,95.52,replace timing belt tensioner; adjust traction control system; ,2021-9-9,247486,user29
T3LJKVCQKWT790170,1,2021-7-16,127.13,adjust block heater; adjust regenerative braking; ,2021-7-18,32451,user30
T3LJKVCQKWT790170,113,2021-7-23,127.13,fix power activated release; fix deceleration system; ,2021-7-29,49285,roland
T3LJKVCQKWT790170,82,2021-8-16,508.51,remove oversteer; repair seatbelt force limiters; ,2021-8-19,232512,user12
TFRBNINRQHD994300,100,2021-3-25,614.3,reduce blind spot; install dusk-sensing headlights; ,2021-4-6,14277,user13
TFRBNINRQHD994300,162,2021-4-12,1563.67,fix broken tow hooks; replace liftgate window; ,2021-5-23,64454,user17
TFRBNINRQHD994300,111,2021-5-26,279.23,change oil filter; ,2021-6-9,84170,user29
TFRBNINRQHD994300,29,2021-6-21,111.69,prevent fuel pump shutoff; adjust regenerative braking; ,2021-6-26,161317,user30
TFRBNINRQHD994300,151,2021-8-28,167.54,fix deceleration system; replace diverter valve; ,2021-9-2,853287,user17
TFRBNINRQHD994300,105,2021-9-5,55.85,adjust retractable mirrors; adjust running boards; ,2021-9-7,871505,user12
TIGCC0J14W1049941,59,2020-9-4,291.52,fix solar sunroof; adjust reverse tilt mirrors; ,2020-9-14,87706,user33
TIGCC0J14W1049941,148,2021-5-3,388.69,replace serpentine belt; ,2021-5-23,1491456,user17
TN71ZRAXPD7832958,179,2021-7-3,351.81,replace brake pedal spring; adjust seat belts tension; ,2021-8-28,176845,user33
TO6RWDMW814286852,160,2021-1-21,897.03,replace fuel filter; install smoked glass; ,2021-2-4,6713,user33
TO6RWDMW814286852,53,2021-3-1,64.07,install on-board diagnosis system; ,2021-3-1,191245,user33
TO6RWDMW814286852,196,2021-3-28,1794.07,fix sunroof; adjust running boards; ,2021-5-5,408915,user29
TO6RWDMW814286852,1,2021-5-9,961.11,change speaker configuration; ,2021-5-26,431483,user13
TO6RWDMW814286852,100,2021-6-4,448.52,improve engine performance; install turbocharger; ,2021-6-23,441371,user15
TO6RWDMW814286852,162,2021-6-27,64.07,prevent fuel pump shutoff; fix nvh dampening system; ,2021-6-28,443496,roland
TO6RWDMW814286852,48,2021-6-30,128.15,configure universal remote control; set up auto-delay headlights; ,2021-7-1,454681,roland
TO6RWDMW814286852,166,2021-8-19,64.07,reconfigure service reminder light; replace catalytic converter; ,2021-8-19,913767,user33
TO6RWDMW814286852,62,2021-8-28,1665.92,change coolant; change coolant; ,2021-9-25,918580,user12
TOHM82154DP914803,88,2021-5-18,119.7,attach spoiler; ,2021-5-26,182515,user30
TOHM82154DP914803,11,2021-6-29,438.92,replace diverter valve; check drive axle boots; ,2021-7-13,317595,user13
TOHM82154DP914803,189,2021-8-1,558.62,fix rear defroster; ,2021-8-14,382087,user13
TOHM82154DP914803,42,2021-9-8,438.92,adjust hybrid performance; attach seat extension; ,2021-9-24,551018,user17
TPWVCLGW5SF975070,132,2021-7-13,133.56,replace fuel filter; configure universal remote control; ,2021-7-14,52364,user12
TPWVCLGW5SF975070,54,2021-7-15,133.56,install intelligent alternator; ,2021-7-16,52651,user33
TPWVCLGW5SF975070,86,2021-7-25,267.12,change air conditioner refrigerant; replace fuel filter; ,2021-7-31,136349,user13
TPWVCLGW5SF975070,118,2021-8-4,267.12,prevent fuel pump shutoff; configure audio remote control; ,2021-8-10,156797,user13
TPWVCLGW5SF975070,192,2021-8-18,133.56,repair cooled seats; improve engine performance; ,2021-8-20,235245,user33
TPWVCLGW5SF975070,146,2021-8-22,534.24,upgrade navigation system; add knee airbags; ,2021-9-4,250654,user30
TPWVCLGW5SF975070,158,2021-9-7,133.56,change oil filter; adjust ignition timing; ,2021-9-8,251508,roland
TPWVCLGW5SF975070,142,2021-9-10,267.12,repair shiftable automatic transmission; check drive axle boots; ,2021-9-12,266011,user29
TPWVCLGW5SF975070,159,2021-9-19,267.12,configure audio remote control; repair shiftable automatic transmission; ,2021-9-20,280886,user12
TY6ELGLPBTV020931,87,2020-9-10,961.53,reconfigure service reminder light; install separate rear audio; ,2020-11-8,16964,roland
TY6ELGLPBTV020931,106,2020-11-10,64.1,fix broken tow hooks; change oil filter; ,2020-11-16,32287,user15
TY6ELGLPBTV020931,151,2020-12-2,448.71,adjust reverse tilt mirrors; install active pedestrian protection system; ,2021-1-10,143237,user13
TY6ELGLPBTV020931,5,2021-1-11,85.47,change speaker configuration; replace serpentine belt; ,2021-1-16,145947,roland
TY6ELGLPBTV020931,65,2021-2-20,213.67,improve cylinder configuration; adjust ignition timing; ,2021-4-5,546983,user29
U2XIPWQ4U2Q518809,18,2020-12-18,764.12,fix broken tow hooks; fix sunroof; ,2021-1-27,128174,user17
U2XIPWQ4U2Q518809,77,2021-3-4,127.35,install parking sensors; replace water pump; ,2021-3-7,316899,user33
U2XIPWQ4U2Q518809,151,2021-3-8,849.02,install active pedestrian protection system; replace timing belt tensioner; ,2021-4-9,323665,user17
U2XIPWQ4U2Q518809,5,2021-4-26,424.51,adjust adaptive cruise control; prevent fuel pump shutoff; ,2021-6-2,343424,user13
U2XIPWQ4U2Q518809,141,2021-6-4,551.87,adjust turn signals; add heated windshield; ,2021-6-20,348235,user13
U2XIPWQ4U2Q518809,136,2021-7-11,297.16,configure universal remote control; repair seatbelt force limiters; ,2021-7-18,424292,user17
U2XIPWQ4U2Q518809,131,2021-7-28,42.45,adjust seat belts tension; adjust turn signals; ,2021-7-29,492935,user13
U2XIPWQ4U2Q518809,70,2021-9-6,466.96,install smoked glass; replace liftgate window; ,2021-9-17,899234,user12
U3Q7P5C8GZP868702,76,2021-6-27,447.32,fix external temperature display; ,2021-7-20,172375,user13
U3Q7P5C8GZP868702,126,2021-8-14,93.19,change air conditioner refrigerant; ,2021-8-26,388792,user17
U3Q7P5C8GZP868702,172,2021-9-10,55.92,change steering rack; replace steering column lock; ,2021-9-20,464850,user17
U3Z8TODSG28826809,19,2021-3-25,432.68,set up auto-delay headlights; replace stabilizer bar; ,2021-4-28,37295,user29
U3Z8TODSG28826809,59,2021-5-7,39.33,install smoked glass; fix a-pillar; ,2021-5-8,56249,user17
U3Z8TODSG28826809,32,2021-5-12,59,replace water pump; add heated windshield; ,2021-5-15,61420,user15
U3Z8TODSG28826809,166,2021-6-20,216.34,install vanity mirrors; change coolant; ,2021-7-3,285946,user33
U3Z8TODSG28826809,61,2021-7-23,177.01,attach exterior camera; repair cooled seats; ,2021-8-3,384515,user33
U3Z8TODSG28826809,173,2021-8-15,19.67,install turbocharger; set up auto-delay headlights; ,2021-8-21,457223,user15
U3Z8TODSG28826809,21,2021-9-3,275.34,change timing belt; ,2021-9-21,556399,user12
UB0FCRJ4Q31126837,70,2021-7-26,78.72,fix cylinder head bolts; ,2021-8-15,351927,user15
UB0FCRJ4Q31126837,106,2021-8-18,1102.09,adjust retractable mirrors; change memory settings of the onboard computer; ,2021-9-23,365549,user13
UBR5KSD76ZB411512,153,2021-6-21,97.2,replace crankcase ventilation filter; install turbocharger; ,2021-6-24,124515,roland
UBR5KSD76ZB411512,127,2021-7-24,97.2,replace crankcase ventilation filter; install parking sensors; ,2021-7-29,300173,user29
UBR5KSD76ZB411512,110,2021-8-6,485.99,change speaker configuration; change purge valve; ,2021-8-26,390189,user30
UDGMKMHR25C842616,99,2021-5-8,115.04,upgrade navigation system; reconfigure service reminder light; ,2021-5-11,177968,user15
UDGMKMHR25C842616,103,2021-5-20,86.28,install intelligent alternator; reconfigure service reminder light; ,2021-5-23,224287,user13
UDGMKMHR25C842616,182,2021-6-13,1322.96,change pcv filter/pcv valve; adjust seat belts tension; ,2021-8-15,332637,user12
UDGMKMHR25C842616,167,2021-8-31,115.04,adjust adaptive cruise control; repair cooled seats; ,2021-9-13,424549,user29
UE021615KMB218122,11,2021-7-12,45.86,fix deceleration system; fix rear hvac; ,2021-7-16,189257,user17
UE021615KMB218122,172,2021-8-13,30.57,replace stabilizer bar; ,2021-8-14,521814,user15
UE021615KMB218122,130,2021-8-17,30.57,fix deceleration system; change steering rack; ,2021-8-18,550240,user13
UE021615KMB218122,47,2021-8-20,15.29,replace crankcase ventilation filter; ,2021-8-21,558408,user29
UE021615KMB218122,194,2021-8-22,107.01,install parking sensors; install roof spoiler; ,2021-9-9,565630,user29
UE021615KMB218122,114,2021-9-20,30.57,adjust block heater; set up satellite radio; ,2021-9-25,595080,user33
UFZBV43FAC2764534,26,2021-2-9,1947.75,reconfigure service reminder light; install vanity mirrors; ,2021-5-2,2031836,user13
UFZBV43FAC2764534,103,2021-6-10,713.26,configure audio remote control; adjust climate control; ,2021-7-5,2269959,user17
UFZBV43FAC2764534,67,2021-7-11,54.87,replace stabilizer bar; replace stabilizer bar; ,2021-7-16,2292577,user15
UHC76PD8DA6169438,107,2020-12-19,1099.59,set up auto-delay headlights; ,2021-2-1,100752,user30
UHC76PD8DA6169438,140,2021-2-8,107.28,reduce blind spot; refurbish power steering; ,2021-2-19,138013,user17
UHC76PD8DA6169438,101,2021-4-13,26.82,correct abs; fix steering damper; ,2021-5-9,348220,user33
UHC76PD8DA6169438,163,2021-6-7,214.55,change pcv filter/pcv valve; adjust traction control system; ,2021-7-12,415254,user15
UHC76PD8DA6169438,160,2021-7-16,53.64,fix ventilated seats; fix solar sunroof; ,2021-7-17,435296,user29
UHC76PD8DA6169438,58,2021-8-27,53.64,adjust low fuel warning indicator; reduce fuel consumption; ,2021-8-28,457082,user15
UHR044A6RAT399029,86,2021-3-3,16.83,replace brake pedal spring; prevent fuel pump shutoff; ,2021-3-4,51222,roland
UHR044A6RAT399029,16,2021-3-30,33.66,fix steering damper; check drive axle boots; ,2021-4-6,85144,user12
UHR044A6RAT399029,159,2021-4-12,84.16,adjust retractable mirrors; install dusk-sensing headlights; ,2021-4-20,99582,user17
UHR044A6RAT399029,115,2021-4-30,16.83,change air conditioner refrigerant; remove oversteer; ,2021-5-1,198270,user13
UHR044A6RAT399029,41,2021-5-12,168.32,configure universal remote control; replace liftgate window; ,2021-5-24,205766,user13
UHR044A6RAT399029,38,2021-6-11,84.16,install intelligent alternator; fix broken tow hooks; ,2021-6-16,237977,user13
UHR044A6RAT399029,155,2021-6-29,100.99,replace radiator hoses; ,2021-7-7,355991,user17
UHR044A6RAT399029,60,2021-7-12,538.63,replace crankcase ventilation filter; correct abs; ,2021-8-12,374958,user13
UHR044A6RAT399029,184,2021-8-22,151.49,replace crankcase ventilation filter; ,2021-8-31,383154,user29
URGQRLDWJAO598363,138,2021-2-11,108.42,install dusk-sensing headlights; set up satellite radio; ,2021-2-26,148651,user13
URGQRLDWJAO598363,42,2021-2-28,498.73,replace radiator core & ac condenser; fix power activated release; ,2021-3-24,172650,user13
URGQRLDWJAO598363,121,2021-3-31,281.89,adjust regenerative braking; install anti-theft alarm; ,2021-4-23,240812,user29
URGQRLDWJAO598363,44,2021-5-6,108.42,change pcv filter/pcv valve; prevent fuel pump shutoff; ,2021-5-11,392604,user17
URGQRLDWJAO598363,2,2021-6-26,173.47,change oil filter; adjust accelerator pedal linkage; ,2021-7-5,798902,user30
URGQRLDWJAO598363,138,2021-7-18,216.84,set up satellite radio; change wheel cylinders; ,2021-8-16,839148,user12
URGQRLDWJAO598363,92,2021-8-25,390.31,adjust traction control system; adjust reverse tilt mirrors; ,2021-9-24,932717,user12
URH3DGEQQ7S513356,46,2020-11-9,3033.03,replace ace filter; repair direct injection system; ,2021-2-24,426344,user12
URH3DGEQQ7S513356,163,2021-3-15,157.56,fix air filter restriction indicator; fix ventilated seats; ,2021-3-27,469009,user29
URH3DGEQQ7S513356,2,2021-3-31,945.36,change suspension fluid; refurbish power steering; ,2021-4-30,503246,user15
URH3DGEQQ7S513356,141,2021-5-9,196.95,install intelligent alternator; replace brake pedal spring; ,2021-6-14,525990,roland
URH3DGEQQ7S513356,59,2021-7-19,157.56,fix deceleration system; fix air filter restriction indicator; ,2021-8-1,828824,user13
V7RRXZF3UDD625897,114,2021-4-1,137.95,replace catalytic converter; ,2021-4-13,203527,user30
V7RRXZF3UDD625897,31,2021-7-10,137.95,add heated windshield; ,2021-7-15,1225737,user13
V7RRXZF3UDD625897,112,2021-8-11,110.36,install intelligent alternator; prevent fuel pump shutoff; ,2021-8-19,1549275,user12
V7RRXZF3UDD625897,75,2021-8-23,27.59,replace serpentine belt; reduce blind spot; ,2021-8-23,1588845,user12
V7RRXZF3UDD625897,138,2021-9-21,82.77,replace diverter valve; install vanity mirrors; ,2021-9-26,1770800,roland
VGE7R67HBNW773708,194,2021-6-15,83.8,add knee airbags; change brake linings; ,2021-6-17,37035,user13
VGE7R67HBNW773708,156,2021-6-28,209.51,install smoked glass; ,2021-7-11,63234,user15
VGE7R67HBNW773708,34,2021-7-17,125.71,replace crankcase ventilation filter; fix solar sunroof; ,2021-7-19,125401,user15
VGE7R67HBNW773708,133,2021-7-28,460.92,refurbish power steering; refurbish power steering; ,2021-8-28,135660,user17
VGE7R67HBNW773708,120,2021-9-5,209.51,reduce fuel consumption; add heated windshield; ,2021-9-12,198956,roland
VGE7R67HBNW773708,175,2021-9-14,83.8,replace water pump; check drive axle boots; ,2021-9-20,211715,user17
VHN8VKHSZSO282046,129,2021-5-23,27.59,refurbish power steering; adjust retractable mirrors; ,2021-5-25,37863,user15
VHN8VKHSZSO282046,147,2021-5-29,441.43,fix sunroof; replace tail lights; ,2021-6-22,61668,roland
VHN8VKHSZSO282046,92,2021-6-26,193.13,reduce blind spot; fix external temperature display; ,2021-7-6,82570,user13
VHN8VKHSZSO282046,178,2021-7-13,386.25,set up satellite radio; prevent fuel pump shutoff; ,2021-8-13,118152,user29
VHN8VKHSZSO282046,87,2021-9-7,27.59,install active pedestrian protection system; fix broken tow hooks; ,2021-9-8,328762,user29
VLRKLTIXYIZ273737,6,2021-6-8,17.96,repair seatbelt force limiters; adjust regenerative braking; ,2021-6-22,17293,user33
VLRKLTIXYIZ273737,61,2021-6-28,143.7,install intelligent alternator; install smoked glass; ,2021-7-6,48073,user29
VLRKLTIXYIZ273737,46,2021-7-12,53.89,change oil filter; fix sunroof; ,2021-7-14,110535,user12
VLRKLTIXYIZ273737,185,2021-7-27,53.89,attach exterior camera; configure universal remote control; ,2021-7-29,182846,user30
VLRKLTIXYIZ273737,55,2021-8-3,305.37,install curtain airbags; adjust running boards; ,2021-8-21,233187,user15
VLRKLTIXYIZ273737,14,2021-8-29,71.85,install on-board diagnosis system; install curtain airbags; ,2021-9-5,268716,roland
VLRKLTIXYIZ273737,165,2021-9-8,53.89,replace ace filter; check drive axle boots; ,2021-9-12,295630,user15
VLRKLTIXYIZ273737,175,2021-9-13,35.93,install roof spoiler; change speaker configuration; ,2021-9-21,303135,user13
VLRKLTIXYIZ273737,126,2021-9-22,71.85,replace timing belt tensioner; install on-board diagnosis system; ,2021-9-25,309131,user12
VOO8ABE46Z0963128,41,2021-6-23,212.77,install roof spoiler; reduce blind spot; ,2021-7-1,91897,user29
VOO8ABE46Z0963128,48,2021-7-8,118.2,configure audio remote control; ,2021-7-12,169841,user17
VOO8ABE46Z0963128,146,2021-7-16,260.05,install intelligent alternator; ,2021-7-26,203794,user29
VOO8ABE46Z0963128,108,2021-7-27,165.49,fix nvh dampening system; improve cylinder configuration; ,2021-8-13,209475,user29
VOO8ABE46Z0963128,197,2021-8-25,307.33,adjust hybrid performance; adjust seat belts tension; ,2021-9-8,302258,user30
VOO8ABE46Z0963128,98,2021-9-13,47.28,refurbish power steering; ,2021-9-23,334437,user17
VOQ56SWYWJB706872,193,2021-3-24,42.28,replace stabilizer bar; adjust low fuel warning indicator; ,2021-3-30,22695,user17
VOQ56SWYWJB706872,64,2021-4-4,74,fix sunroof; replace ace filter; ,2021-4-22,47034,user15
VOQ56SWYWJB706872,137,2021-5-10,42.28,adjust low fuel warning indicator; install separate rear audio; ,2021-5-13,154964,user13
VOQ56SWYWJB706872,129,2021-5-27,31.71,change timing belt; reduce carbon footprint; ,2021-5-31,176221,user13
VOQ56SWYWJB706872,119,2021-6-17,52.86,fix steering damper; reduce carbon footprint; ,2021-6-23,316448,roland
VOQ56SWYWJB706872,78,2021-7-8,137.43,replace timing belt tensioner; change air conditioner refrigerant; ,2021-7-22,488027,user17
VOQ56SWYWJB706872,32,2021-7-23,10.57,repair shiftable automatic transmission; replace water pump; ,2021-7-25,489166,roland
VOQ56SWYWJB706872,24,2021-8-23,232.57,adjust reverse tilt mirrors; install active pedestrian protection system; ,2021-9-19,507638,user33
VU1M5IDDL6S091256,107,2020-8-17,156.76,improve engine performance; ,2020-8-21,153639,user29
VU1M5IDDL6S091256,161,2020-9-18,3542.72,replace timing belt tensioner; install on-board diagnosis system; ,2021-1-31,473400,user12
VU1M5IDDL6S091256,43,2021-2-4,219.46,correct abs; prevent fuel pump shutoff; ,2021-3-13,502006,user30
VU1M5IDDL6S091256,94,2021-4-4,2194.61,change pcv filter/pcv valve; ,2021-9-3,751396,user17
VX1PVFHZBMX335341,118,2020-12-9,532.09,set up auto-delay headlights; adjust hybrid performance; ,2021-2-2,105747,user29
VX1PVFHZBMX335341,124,2021-2-22,36.28,install on-board diagnosis system; set up auto-delay headlights; ,2021-3-24,274348,user33
VX1PVFHZBMX335341,49,2021-4-21,217.67,install optional equipment; install curtain airbags; ,2021-5-18,423019,user12
VX1PVFHZBMX335341,192,2021-5-19,592.55,fix nvh dampening system; change purge valve; ,2021-7-14,432923,user15
VX1PVFHZBMX335341,99,2021-7-16,133.02,adjust turn signals; fix sunroof; ,2021-8-3,436935,user29
VX1PVFHZBMX335341,169,2021-8-18,157.21,correct abs; adjust block heater; ,2021-9-2,516410,user33
VX1PVFHZBMX335341,122,2021-9-10,60.46,adjust low fuel warning indicator; check drive axle boots; ,2021-9-24,520698,user12
W1RYVGXFD68971984,35,2021-3-26,39.72,change coolant; replace fuel filter; ,2021-3-27,118911,user33
W1RYVGXFD68971984,78,2021-4-5,715.05,change wheel cylinders; adjust regenerative braking; ,2021-5-15,128802,roland
W1RYVGXFD68971984,160,2021-6-3,2304.05,make polarization coating; reconfigure service reminder light; ,2021-9-3,239252,user30
WAKUE2I52W0243711,166,2021-6-12,559.76,install roof spoiler; change wheel cylinders; ,2021-7-10,120908,user30
WAKUE2I52W0243711,146,2021-7-19,39.98,adjust turn signals; install curtain airbags; ,2021-7-28,224626,user30
WAKUE2I52W0243711,93,2021-8-15,39.98,replace steering column lock; replace water pump; ,2021-9-12,395990,user33
